precinct,office,party_detailed,party_simplified,mode,votes,county_name,county_fips,jurisdiction_name,jurisdiction_fips,candidate,district,magnitude,dataverse,year,stage,state,special,writein,state_po,state_fips,state_cen,state_ic,date,readme_check
FREMONT,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,41,ROCKINGHAM,33015,FREMONT,3301527940,DAN BELFORTI,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
FREMONT,US HOUSE,,OTHER,TOTAL,16,ROCKINGHAM,33015,FREMONT,3301527940,WRITEIN,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
FREMONT,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,1153,ROCKINGHAM,33015,FREMONT,3301527940,EDDIE EDWARDS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
GILFORD,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,1793,BELKNAP,33001,GILFORD,3300128740,CHRIS PAPPAS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
GILFORD,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,44,BELKNAP,33001,GILFORD,3300128740,DAN BELFORTI,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
GILFORD,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,1878,BELKNAP,33001,GILFORD,3300128740,EDDIE EDWARDS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
GILMANTON,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,723,BELKNAP,33001,GILMANTON,3300128980,CHRIS PAPPAS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
GILMANTON,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,31,BELKNAP,33001,GILMANTON,3300128980,DAN BELFORTI,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
GILMANTON,US HOUSE,,OTHER,TOTAL,1,BELKNAP,33001,GILMANTON,3300128980,WRITEIN,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
GILMANTON,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,981,BELKNAP,33001,GILMANTON,3300128980,EDDIE EDWARDS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
GOFFSTOWN,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,3745,HILLSBOROUGH,33011,GOFFSTOWN,3301129860,CHRIS PAPPAS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
GOFFSTOWN,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,116,HILLSBOROUGH,33011,GOFFSTOWN,3301129860,DAN BELFORTI,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
GOFFSTOWN,US HOUSE,,OTHER,TOTAL,1,HILLSBOROUGH,33011,GOFFSTOWN,3301129860,WRITEIN,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
GOFFSTOWN,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,3329,HILLSBOROUGH,33011,GOFFSTOWN,3301129860,EDDIE EDWARDS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
GREENLAND,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,1324,ROCKINGHAM,33015,GREENLAND,3301531700,CHRIS PAPPAS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
GREENLAND,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,38,ROCKINGHAM,33015,GREENLAND,3301531700,DAN BELFORTI,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
GREENLAND,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,979,ROCKINGHAM,33015,GREENLAND,3301531700,EDDIE EDWARDS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HALES LOCATION,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,29,CARROLL,33003,HALE'S LOCATION,3300332500,CHRIS PAPPAS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HALES LOCATION,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,0,CARROLL,33003,HALE'S LOCATION,3300332500,DAN BELFORTI,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HALES LOCATION,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,85,CARROLL,33003,HALE'S LOCATION,3300332500,EDDIE EDWARDS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HAMPSTEAD,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,1734,ROCKINGHAM,33015,HAMPSTEAD,3301532900,CHRIS PAPPAS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HAMPSTEAD,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,61,ROCKINGHAM,33015,HAMPSTEAD,3301532900,DAN BELFORTI,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HAMPSTEAD,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,2338,ROCKINGHAM,33015,HAMPSTEAD,3301532900,EDDIE EDWARDS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HAMPTON,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,4452,ROCKINGHAM,33015,HAMPTON,3301533060,CHRIS PAPPAS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HAMPTON,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,104,ROCKINGHAM,33015,HAMPTON,3301533060,DAN BELFORTI,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HAMPTON,US HOUSE,,OTHER,TOTAL,1,ROCKINGHAM,33015,HAMPTON,3301533060,WRITEIN,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
HAMPTON,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,3769,ROCKINGHAM,33015,HAMPTON,3301533060,EDDIE EDWARDS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HAMPTON FALLS,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,565,ROCKINGHAM,33015,HAMPTON FALLS,3301533460,CHRIS PAPPAS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HAMPTON FALLS,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,19,ROCKINGHAM,33015,HAMPTON FALLS,3301533460,DAN BELFORTI,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HAMPTON FALLS,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,704,ROCKINGHAM,33015,HAMPTON FALLS,3301533460,EDDIE EDWARDS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HARTS LOCATION,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,21,CARROLL,33003,HART'S LOCATION,3300334500,CHRIS PAPPAS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HARTS LOCATION,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,0,CARROLL,33003,HART'S LOCATION,3300334500,DAN BELFORTI,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HARTS LOCATION,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,12,CARROLL,33003,HART'S LOCATION,3300334500,EDDIE EDWARDS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HOOKSETT,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,3079,MERRIMACK,33013,HOOKSETT,3301337300,CHRIS PAPPAS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HOOKSETT,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,63,MERRIMACK,33013,HOOKSETT,3301337300,DAN BELFORTI,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
HOOKSETT,US HOUSE,,OTHER,TOTAL,2,MERRIMACK,33013,HOOKSETT,3301337300,WRITEIN,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
HOOKSETT,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,2803,MERRIMACK,33013,HOOKSETT,3301337300,EDDIE EDWARDS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
JACKSON,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,434,CARROLL,33003,JACKSON,3300338260,CHRIS PAPPAS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
JACKSON,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,2,CARROLL,33003,JACKSON,3300338260,DAN BELFORTI,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
JACKSON,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,192,CARROLL,33003,JACKSON,3300338260,EDDIE EDWARDS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
KENSINGTON,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,619,ROCKINGHAM,33015,KENSINGTON,3301539780,CHRIS PAPPAS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
KENSINGTON,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,18,ROCKINGHAM,33015,KENSINGTON,3301539780,DAN BELFORTI,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
KENSINGTON,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,542,ROCKINGHAM,33015,KENSINGTON,3301539780,EDDIE EDWARDS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
KINGSTON,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,1258,ROCKINGHAM,33015,KINGSTON,3301540100,CHRIS PAPPAS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
KINGSTON,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,39,ROCKINGHAM,33015,KINGSTON,3301540100,DAN BELFORTI,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
KINGSTON,US HOUSE,,OTHER,TOTAL,1,ROCKINGHAM,33015,KINGSTON,3301540100,WRITEIN,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
KINGSTON,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,1519,ROCKINGHAM,33015,KINGSTON,3301540100,EDDIE EDWARDS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
LACONIA WARD 1,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,575,BELKNAP,33001,LACONIA,3300140180,CHRIS PAPPAS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
LACONIA WARD 1,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,16,BELKNAP,33001,LACONIA,3300140180,DAN BELFORTI,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
LACONIA WARD 1,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,646,BELKNAP,33001,LACONIA,3300140180,EDDIE EDWARDS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
LACONIA WARD 2,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,444,BELKNAP,33001,LACONIA,3300140180,CHRIS PAPPAS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
LACONIA WARD 2,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,15,BELKNAP,33001,LACONIA,3300140180,DAN BELFORTI,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
LACONIA WARD 2,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,404,BELKNAP,33001,LACONIA,3300140180,EDDIE EDWARDS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
LACONIA WARD 3,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,573,BELKNAP,33001,LACONIA,3300140180,CHRIS PAPPAS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
LACONIA WARD 3,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,12,BELKNAP,33001,LACONIA,3300140180,DAN BELFORTI,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
LACONIA WARD 3,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,442,BELKNAP,33001,LACONIA,3300140180,EDDIE EDWARDS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
LACONIA WARD 4,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,472,BELKNAP,33001,LACONIA,3300140180,CHRIS PAPPAS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
LACONIA WARD 4,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,21,BELKNAP,33001,LACONIA,3300140180,DAN BELFORTI,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
LACONIA WARD 4,US HOUSE,,OTHER,TOTAL,1,BELKNAP,33001,LACONIA,3300140180,WRITEIN,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
LACONIA WARD 4,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,415,BELKNAP,33001,LACONIA,3300140180,EDDIE EDWARDS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
LACONIA WARD 5,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,351,BELKNAP,33001,LACONIA,3300140180,CHRIS PAPPAS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
LACONIA WARD 5,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,16,BELKNAP,33001,LACONIA,3300140180,DAN BELFORTI,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
LACONIA WARD 5,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,333,BELKNAP,33001,LACONIA,3300140180,EDDIE EDWARDS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
LACONIA WARD 6,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,634,BELKNAP,33001,LACONIA,3300140180,CHRIS PAPPAS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
LACONIA WARD 6,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,13,BELKNAP,33001,LACONIA,3300140180,DAN BELFORTI,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
LACONIA WARD 6,US HOUSE,,OTHER,TOTAL,12,BELKNAP,33001,LACONIA,3300140180,WRITEIN,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
LACONIA WARD 6,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,739,BELKNAP,33001,LACONIA,3300140180,EDDIE EDWARDS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
LEE,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,1548,STRAFFORD,33017,LEE,3301741460,CHRIS PAPPAS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
LEE,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,29,STRAFFORD,33017,LEE,3301741460,DAN BELFORTI,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
LEE,US HOUSE,,OTHER,TOTAL,1,STRAFFORD,33017,LEE,3301741460,WRITEIN,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
LEE,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,709,STRAFFORD,33017,LEE,3301741460,EDDIE EDWARDS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
LONDONDERRY,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,5303,ROCKINGHAM,33015,LONDONDERRY,3301543220,CHRIS PAPPAS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
LONDONDERRY,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,118,ROCKINGHAM,33015,LONDONDERRY,3301543220,DAN BELFORTI,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
LONDONDERRY,US HOUSE,,OTHER,TOTAL,4,ROCKINGHAM,33015,LONDONDERRY,3301543220,WRITEIN,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
LONDONDERRY,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,5317,ROCKINGHAM,33015,LONDONDERRY,3301543220,EDDIE EDWARDS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
MADBURY,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,615,STRAFFORD,33017,MADBURY,3301744820,CHRIS PAPPAS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
MADBURY,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,14,STRAFFORD,33017,MADBURY,3301744820,DAN BELFORTI,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
MADBURY,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,373,STRAFFORD,33017,MADBURY,3301744820,EDDIE EDWARDS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
MADISON,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,707,CARROLL,33003,MADISON,3300345060,CHRIS PAPPAS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
MADISON,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,19,CARROLL,33003,MADISON,3300345060,DAN BELFORTI,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
MADISON,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,513,CARROLL,33003,MADISON,3300345060,EDDIE EDWARDS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
MANCHESTER WARD 1,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,2793,HILLSBOROUGH,33011,MANCHESTER,3301145140,CHRIS PAPPAS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
MANCHESTER WARD 1,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,37,HILLSBOROUGH,33011,MANCHESTER,3301145140,DAN BELFORTI,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
MANCHESTER WARD 1,US HOUSE,,OTHER,TOTAL,4,HILLSBOROUGH,33011,MANCHESTER,3301145140,WRITEIN,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
MANCHESTER WARD 1,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,1651,HILLSBOROUGH,33011,MANCHESTER,3301145140,EDDIE EDWARDS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
MANCHESTER WARD 10,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,1788,HILLSBOROUGH,33011,MANCHESTER,3301145140,CHRIS PAPPAS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
MANCHESTER WARD 10,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,57,HILLSBOROUGH,33011,MANCHESTER,3301145140,DAN BELFORTI,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
MANCHESTER WARD 10,US HOUSE,,OTHER,TOTAL,1,HILLSBOROUGH,33011,MANCHESTER,3301145140,WRITEIN,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
MANCHESTER WARD 10,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,1184,HILLSBOROUGH,33011,MANCHESTER,3301145140,EDDIE EDWARDS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
MANCHESTER WARD 11,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,1396,HILLSBOROUGH,33011,MANCHESTER,3301145140,CHRIS PAPPAS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
MANCHESTER WARD 11,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,68,HILLSBOROUGH,33011,MANCHESTER,3301145140,DAN BELFORTI,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
MANCHESTER WARD 11,US HOUSE,,OTHER,TOTAL,3,HILLSBOROUGH,33011,MANCHESTER,3301145140,WRITEIN,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
MANCHESTER WARD 11,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,865,HILLSBOROUGH,33011,MANCHESTER,3301145140,EDDIE EDWARDS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
MANCHESTER WARD 12,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,1982,HILLSBOROUGH,33011,MANCHESTER,3301145140,CHRIS PAPPAS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
MANCHESTER WARD 12,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,45,HILLSBOROUGH,33011,MANCHESTER,3301145140,DAN BELFORTI,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
MANCHESTER WARD 12,US HOUSE,,OTHER,TOTAL,1,HILLSBOROUGH,33011,MANCHESTER,3301145140,WRITEIN,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
MANCHESTER WARD 12,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,1341,HILLSBOROUGH,33011,MANCHESTER,3301145140,EDDIE EDWARDS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
MANCHESTER WARD 2,US HOUSE,DEMOCRAT,DEMOCRAT,TOTAL,2358,HILLSBOROUGH,33011,MANCHESTER,3301145140,CHRIS PAPPAS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
MANCHESTER WARD 2,US HOUSE,LIBERTARIAN,LIBERTARIAN,TOTAL,55,HILLSBOROUGH,33011,MANCHESTER,3301145140,DAN BELFORTI,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
MANCHESTER WARD 2,US HOUSE,,OTHER,TOTAL,1,HILLSBOROUGH,33011,MANCHESTER,3301145140,WRITEIN,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,TRUE,NH,33,12,4,11/6/2018,FALSE
MANCHESTER WARD 2,US HOUSE,REPUBLICAN,REPUBLICAN,TOTAL,1397,HILLSBOROUGH,33011,MANCHESTER,3301145140,EDDIE EDWARDS,1,1,HOUSE,2018,GEN,NEW HAMPSHIRE,FALSE,FALSE,NH,33,12,4,11/6/2018,FALSE
